"Date","Price","Open","High","Low","Vol.","Change %"
"23-08-2011","208.90","204.50","211.85","202.00","3.99M","2.88%"
"24-08-2011","209.40","208.00","213.40","206.00","2.82M","0.24%"
"25-08-2011","206.10","209.40","212.00","204.00","1.89M","-1.58%"
"26-08-2011","201.80","209.00","209.00","199.35","2.07M","-2.09%"
"29-08-2011","205.65","204.00","207.20","203.00","1.72M","1.91%"
"30-08-2011","205.70","206.00","209.80","204.80","1.67M","0.02%"
"02-09-2011","210.90","206.30","212.30","206.00","3.56M","2.53%"
"05-09-2011","219.70","209.00","221.20","207.70","5.37M","4.17%"
"06-09-2011","216.15","217.90","223.00","214.25","4.80M","-1.62%"
"07-09-2011","217.75","217.70","219.95","215.60","2.06M","0.74%"
"08-09-2011","223.45","218.80","225.00","216.20","3.67M","2.62%"
"09-09-2011","226.85","224.90","230.30","223.15","3.85M","1.52%"
"12-09-2011","214.40","229.00","229.00","212.80","4.71M","-5.49%"
"13-09-2011","212.60","220.50","220.50","211.85","2.28M","-0.84%"
"14-09-2011","212.05","212.50","215.40","208.65","3.04M","-0.26%"
"15-09-2011","219.15","213.25","219.70","213.25","2.43M","3.35%"
"16-09-2011","220.05","221.00","222.50","217.00","2.57M","0.41%"
"19-09-2011","222.35","219.00","223.50","219.00","2.19M","1.05%"
"20-09-2011","226.90","223.90","227.50","223.10","2.27M","2.05%"
"21-09-2011","235.75","226.00","237.45","226.00","5.63M","3.90%"
"22-09-2011","225.80","233.65","233.65","224.35","3.81M","-4.22%"
"23-09-2011","223.65","224.45","228.50","220.00","3.20M","-0.95%"
"26-09-2011","207.25","223.85","223.90","205.10","6.89M","-7.33%"
"27-09-2011","212.65","210.00","214.00","210.00","3.74M","2.61%"
"28-09-2011","207.20","214.00","216.40","205.10","4.73M","-2.56%"
"29-09-2011","205.65","207.00","208.15","200.40","8.70M","-0.75%"
"30-09-2011","208.95","208.00","211.25","205.20","3.50M","1.60%"
"03-10-2011","204.05","206.00","207.40","200.00","2.62M","-2.35%"
"04-10-2011","197.35","205.00","207.40","195.45","5.66M","-3.28%"
"05-10-2011","197.45","200.00","200.65","193.55","5.43M","0.05%"
"07-10-2011","208.40","201.00","209.60","201.00","5.11M","5.55%"
"10-10-2011","211.45","210.00","212.45","208.10","2.19M","1.46%"
"11-10-2011","212.80","212.50","215.60","211.00","1.89M","0.64%"
"12-10-2011","220.00","213.00","221.00","213.00","3.30M","3.38%"
"13-10-2011","216.95","221.00","224.10","216.30","2.80M","-1.39%"
"14-10-2011","217.55","215.00","220.50","214.80","2.57M","0.28%"
"17-10-2011","225.60","224.00","226.75","217.90","3.58M","3.70%"
"18-10-2011","221.15","220.00","223.00","218.20","2.17M","-1.97%"
"19-10-2011","222.50","222.00","225.55","220.45","3.03M","0.61%"
"20-10-2011","216.35","221.00","221.00","213.65","3.34M","-2.76%"
"21-10-2011","219.90","218.00","222.80","216.75","2.95M","1.64%"
"24-10-2011","226.55","222.00","227.80","221.00","4.09M","3.02%"
"25-10-2011","215.90","223.10","224.80","211.40","9.33M","-4.70%"
"26-10-2011","217.15","224.80","224.80","216.15","1.13M","0.58%"
"28-10-2011","217.35","219.90","223.15","216.25","3.53M","0.09%"
"31-10-2011","217.30","217.50","219.40","214.40","2.56M","-0.02%"
"01-11-2011","215.05","214.10","218.20","213.00","2.08M","-1.04%"
"02-11-2011","215.30","214.45","217.90","213.65","2.00M","0.12%"
"03-11-2011","215.25","215.00","217.15","213.00","1.73M","-0.02%"
"04-11-2011","217.00","216.00","219.45","216.00","2.28M","0.81%"
"08-11-2011","221.90","217.20","222.40","217.20","3.06M","2.26%"
"09-11-2011","218.25","222.75","224.30","217.30","2.69M","-1.64%"
"11-11-2011","214.80","217.50","219.00","212.70","2.60M","-1.58%"
"14-11-2011","209.70","217.00","218.15","208.40","1.76M","-2.37%"
"15-11-2011","206.15","208.00","212.40","203.75","2.61M","-1.69%"
"16-11-2011","211.80","207.00","214.60","205.10","3.18M","2.74%"
"17-11-2011","202.40","211.90","214.45","184.90","2.80M","-4.44%"
"18-11-2011","203.90","193.10","205.25","193.10","4.22M","0.74%"
"21-11-2011","198.40","203.00","203.00","195.50","4.11M","-2.70%"
"22-11-2011","185.55","199.00","200.00","184.10","8.09M","-6.48%"
"23-11-2011","190.55","183.80","191.80","181.20","5.94M","2.69%"
"24-11-2011","189.80","189.40","191.70","184.00","3.72M","-0.39%"
"25-11-2011","189.00","189.50","196.85","186.10","4.87M","-0.42%"
"28-11-2011","191.25","192.50","194.30","189.30","4.58M","1.19%"
"29-11-2011","185.30","191.90","192.60","184.65","3.39M","-3.11%"
"30-11-2011","177.65","183.40","183.40","174.55","9.87M","-4.13%"
"01-12-2011","186.00","183.00","188.40","180.25","6.12M","4.70%"
"02-12-2011","191.45","183.40","192.00","183.40","4.30M","2.93%"
"05-12-2011","186.80","190.90","192.80","185.60","4.12M","-2.43%"
"07-12-2011","185.10","187.00","189.30","182.60","3.91M","-0.91%"
"08-12-2011","182.80","185.00","186.00","180.75","3.68M","-1.24%"
"09-12-2011","185.10","181.00","187.55","178.80","3.29M","1.26%"
"12-12-2011","180.00","185.50","187.30","179.20","2.58M","-2.76%"
"13-12-2011","172.05","180.00","180.70","170.10","7.12M","-4.42%"
"14-12-2011","167.15","172.50","172.75","166.05","8.81M","-2.85%"
"15-12-2011","163.25","166.00","166.00","155.05","11.53M","-2.33%"
"16-12-2011","161.50","164.50","172.35","159.60","10.51M","-1.07%"
"19-12-2011","161.45","161.00","164.90","157.10","6.59M","-0.03%"
"20-12-2011","156.20","162.00","163.70","154.20","5.25M","-3.25%"
"21-12-2011","169.10","158.00","170.35","158.00","7.94M","8.26%"
"22-12-2011","175.45","168.00","178.00","166.80","8.51M","3.76%"
"23-12-2011","171.55","178.25","178.50","169.75","4.23M","-2.22%"
"26-12-2011","173.85","171.50","176.90","171.15","1.53M","1.34%"
"27-12-2011","174.85","173.00","178.30","172.00","2.82M","0.58%"
"28-12-2011","173.75","174.00","175.90","170.55","2.76M","-0.63%"
"29-12-2011","172.40","172.00","173.80","170.80","2.20M","-0.78%"
"30-12-2011","171.00","172.05","174.50","168.00","2.04M","-0.81%"
"02-01-2012","175.15","171.60","177.00","171.35","3.72M","2.43%"
"03-01-2012","179.55","176.50","180.65","176.50","3.55M","2.51%"
"04-01-2012","177.80","180.00","184.40","175.60","3.67M","-0.97%"
"05-01-2012","176.45","178.95","181.70","174.05","2.74M","-0.76%"
"06-01-2012","172.90","175.25","176.45","170.50","2.95M","-2.01%"
"09-01-2012","175.55","173.75","177.45","170.10","1.88M","1.53%"
"10-01-2012","180.85","177.90","181.75","176.45","1.86M","3.02%"
"11-01-2012","183.80","181.75","185.00","181.50","3.21M","1.63%"
"12-01-2012","184.20","183.20","187.70","181.80","3.78M","0.22%"
"13-01-2012","182.80","184.20","188.05","180.00","2.87M","-0.76%"
"16-01-2012","184.35","180.00","185.50","179.80","1.49M","0.85%"
"17-01-2012","184.60","185.55","188.85","180.50","3.92M","0.14%"
"18-01-2012","183.85","185.00","185.70","181.50","2.89M","-0.41%"
"19-01-2012","182.40","185.00","187.20","181.00","3.99M","-0.79%"
"20-01-2012","191.90","184.90","193.45","183.70","6.31M","5.21%"
"23-01-2012","191.40","191.90","196.50","190.10","4.02M","-0.26%"
"24-01-2012","192.00","192.00","196.20","191.20","3.23M","0.31%"
"25-01-2012","197.90","193.00","198.80","193.00","4.89M","3.07%"
"27-01-2012","206.45","199.35","207.25","198.90","3.71M","4.32%"
"30-01-2012","201.45","209.50","209.50","200.60","2.94M","-2.42%"
"31-01-2012","203.00","203.30","207.30","198.25","5.08M","0.77%"
"01-02-2012","196.20","208.00","208.00","193.20","5.16M","-3.35%"
"02-02-2012","194.50","197.50","201.00","193.00","3.74M","-0.87%"
"03-02-2012","196.70","192.20","199.80","192.10","2.72M","1.13%"
"06-02-2012","198.30","197.50","201.80","196.50","2.49M","0.81%"
"07-02-2012","200.20","199.30","203.75","197.85","3.50M","0.96%"
"08-02-2012","208.75","203.00","209.90","201.10","4.35M","4.27%"
"09-02-2012","210.55","210.00","212.35","207.50","2.27M","0.86%"
"10-02-2012","206.95","211.00","214.40","204.50","2.19M","-1.71%"
