"Date","Price","Open","High","Low","Vol.","Change %"
"25-03-2014","98.05","97.55","99.84","97.55","6.18M","0.13%"
"24-03-2014","97.92","99.11","99.90","97.32","5.74M","-0.62%"
"22-03-2014","98.53","98.00","99.00","97.75","670.96K","0.40%"
"21-03-2014","98.14","95.11","98.88","95.11","9.56M","3.46%"
"20-03-2014","94.86","97.10","97.46","94.28","5.93M","-2.38%"
"19-03-2014","97.17","95.03","97.70","94.33","7.64M","2.49%"
"18-03-2014","94.81","94.33","96.08","94.08","6.79M","0.93%"
"14-03-2014","93.94","92.11","94.34","91.44","6.37M","1.17%"
"13-03-2014","92.85","94.67","95.96","92.28","7.07M","-1.83%"
"12-03-2014","94.58","93.43","96.58","92.64","7.01M","0.97%"
"11-03-2014","93.67","97.80","97.89","93.20","7.46M","-3.66%"
"10-03-2014","97.23","93.53","98.17","93.20","9.86M","3.35%"
"07-03-2014","94.08","91.50","94.69","90.80","9.48M","3.58%"
"06-03-2014","90.83","89.70","91.79","89.05","8.87M","1.29%"
"05-03-2014","89.67","89.78","90.30","88.20","7.32M","0.66%"
"04-03-2014","89.08","86.80","89.30","86.61","7.11M","2.53%"
"03-03-2014","86.88","87.45","88.13","86.21","5.00M","-0.81%"
"28-02-2014","87.59","86.00","87.95","85.36","7.86M","2.07%"
"26-02-2014","85.81","85.89","86.99","84.61","9.46M","0.06%"
"25-02-2014","85.76","88.28","89.44","85.34","8.79M","-2.85%"
"24-02-2014","88.28","88.70","89.86","87.56","6.57M","-0.36%"
"21-02-2014","88.60","87.00","89.00","86.90","6.03M","2.09%"
"20-02-2014","86.79","86.20","87.30","85.25","5.64M","-0.12%"
"19-02-2014","86.89","86.50","87.39","85.85","3.57M","-0.25%"
"18-02-2014","87.11","85.59","87.88","85.59","8.11M","2.92%"
"17-02-2014","84.64","83.50","85.84","81.89","4.78M","1.46%"
"14-02-2014","83.42","81.59","83.80","80.40","6.48M","2.34%"
"13-02-2014","81.51","85.00","85.00","80.81","5.41M","-3.36%"
"12-02-2014","84.34","86.25","86.53","83.61","4.87M","-1.88%"
"11-02-2014","85.96","85.35","86.64","85.06","5.02M","1.13%"
"10-02-2014","85.00","87.01","88.30","84.06","7.59M","-2.16%"
"07-02-2014","86.88","85.60","87.28","84.79","10.63M","3.15%"
"06-02-2014","84.23","85.42","86.12","82.77","8.70M","-0.53%"
"05-02-2014","84.68","84.77","85.65","83.33","6.38M","0.42%"
"04-02-2014","84.33","83.90","86.50","82.62","8.17M","-1.09%"
"03-02-2014","85.26","90.89","91.49","84.73","9.28M","-7.05%"
"31-01-2014","91.73","90.20","92.11","89.82","7.18M","2.35%"
"30-01-2014","89.62","92.33","92.37","88.07","11.67M","-3.95%"
"29-01-2014","93.31","93.72","94.42","92.25","5.36M","0.27%"
"28-01-2014","93.06","91.53","94.65","90.80","13.97M","1.74%"
"27-01-2014","91.47","96.00","96.00","90.86","6.30M","-5.70%"
"24-01-2014","97.00","98.50","99.48","96.54","6.44M","-2.43%"
"23-01-2014","99.42","99.44","100.73","99.01","4.59M","-0.03%"
"22-01-2014","99.45","99.10","100.00","98.70","3.30M","0.37%"
"21-01-2014","99.08","99.05","100.19","98.39","3.88M","0.39%"
"20-01-2014","98.70","99.90","101.03","98.15","4.63M","-1.32%"
"17-01-2014","100.02","102.35","102.46","99.20","4.44M","-2.27%"
"16-01-2014","102.34","99.69","102.60","98.62","7.17M","3.34%"
"15-01-2014","99.03","100.83","101.95","98.52","7.43M","-1.93%"
"14-01-2014","100.98","101.50","102.49","100.21","4.51M","-0.93%"
"13-01-2014","101.93","102.33","103.12","101.00","6.29M","-0.39%"
"10-01-2014","102.33","103.00","103.40","101.52","4.79M","-0.22%"
"09-01-2014","102.56","102.90","103.20","100.78","5.22M","-0.07%"
"08-01-2014","102.63","102.72","103.37","101.80","4.75M","-0.12%"
"07-01-2014","102.75","103.55","104.62","101.40","8.88M","-0.66%"
"06-01-2014","103.43","99.87","104.17","99.65","11.09M","4.04%"
"03-01-2014","99.41","100.51","100.97","98.60","7.38M","-1.49%"
"02-01-2014","100.91","101.77","104.00","99.17","13.79M","-0.62%"
"01-01-2014","101.54","101.98","102.27","101.16","2.59M","-0.18%"
"31-12-2013","101.72","102.60","102.89","101.06","6.19M","-0.50%"
"30-12-2013","102.23","101.72","102.50","100.60","8.90M","1.48%"
"27-12-2013","100.74","99.89","101.00","99.56","6.68M","0.86%"
"26-12-2013","99.88","98.60","100.80","98.35","9.03M","1.03%"
"24-12-2013","98.86","98.80","99.42","98.03","5.89M","0.17%"
"23-12-2013","98.69","96.31","99.50","96.22","8.36M","2.40%"
"20-12-2013","96.38","96.30","96.62","95.68","5.65M","0.35%"
"19-12-2013","96.04","94.61","96.30","94.20","7.62M","1.80%"
"18-12-2013","94.34","92.51","94.78","91.56","5.99M","2.06%"
"17-12-2013","92.44","92.17","93.50","91.32","6.18M","1.18%"
"16-12-2013","91.36","92.20","92.96","90.12","5.22M","-0.87%"
"13-12-2013","92.16","92.50","93.40","91.80","5.01M","-1.06%"
"12-12-2013","93.15","93.34","94.02","92.86","3.34M","-1.02%"
"11-12-2013","94.11","94.60","94.95","93.50","4.93M","-0.94%"
"10-12-2013","95.00","93.11","95.40","92.83","7.64M","2.06%"
"09-12-2013","93.08","94.83","94.83","92.09","5.29M","0.41%"
"06-12-2013","92.70","93.20","93.62","92.11","3.65M","-0.59%"
"05-12-2013","93.25","94.50","94.68","92.91","3.88M","0.09%"
"04-12-2013","93.17","93.20","94.19","92.83","5.74M","-0.17%"
"03-12-2013","93.33","93.03","94.33","92.58","7.79M","-0.06%"
"02-12-2013","93.39","91.53","94.00","91.20","8.02M","1.67%"
"29-11-2013","91.86","91.90","92.90","91.20","4.44M","0.39%"
"28-11-2013","91.50","93.00","93.34","91.03","8.84M","-0.51%"
"27-11-2013","91.97","88.85","92.49","88.85","8.66M","3.27%"
"26-11-2013","89.06","88.03","89.54","88.03","6.11M","0.35%"
"25-11-2013","88.75","87.80","89.10","87.38","5.10M","1.49%"
