"Date","Price","Open","High","Low","Vol.","Change %"
"31-01-2024","949.75","938.15","971.90","936.75","7.73M","1.81%"
"30-01-2024","932.90","922.50","955.00","917.55","9.71M","1.89%"
"29-01-2024","915.60","910.00","931.90","903.60","3.79M","1.34%"
"25-01-2024","903.50","915.00","923.90","899.10","2.63M","-0.41%"
"24-01-2024","907.20","878.20","924.00","866.00","3.50M","3.65%"
"23-01-2024","875.25","943.95","950.05","869.20","5.30M","-7.14%"
"20-01-2024","942.50","907.90","948.00","907.00","7.49M","4.50%"
"19-01-2024","901.90","909.00","915.00","898.00","3.33M","0.08%"
"18-01-2024","901.20","890.00","907.00","867.05","4.55M","1.54%"
"17-01-2024","887.50","882.00","918.45","874.00","9.02M","-0.57%"
"16-01-2024","892.55","856.00","900.00","850.00","12.53M","4.42%"
"15-01-2024","854.80","847.00","862.40","841.95","4.45M","3.07%"
"12-01-2024","829.30","830.00","838.00","827.00","1.80M","-0.56%"
"11-01-2024","834.00","841.00","850.00","831.00","1.58M","-0.55%"
"10-01-2024","838.60","835.00","850.95","835.00","2.64M","0.74%"
"09-01-2024","832.45","829.10","837.85","828.50","1.41M","1.04%"
"08-01-2024","823.85","845.00","848.90","819.30","2.27M","-2.43%"
"05-01-2024","844.40","836.60","860.95","836.60","4.19M","1.10%"
"04-01-2024","835.25","837.00","845.90","833.00","2.02M","-0.42%"
"03-01-2024","838.75","837.70","853.30","836.10","3.68M","0.13%"
"02-01-2024","837.70","853.80","856.90","836.00","3.67M","-2.45%"
"01-01-2024","858.75","831.50","864.00","831.00","6.42M","3.15%"
"29-12-2023","832.50","827.55","843.90","822.60","4.20M","0.68%"
"28-12-2023","826.90","822.00","836.75","806.60","7.40M","0.67%"
"27-12-2023","821.40","785.00","825.95","784.05","10.66M","5.13%"
"26-12-2023","781.30","795.00","798.60","780.00","1.91M","-1.45%"
"22-12-2023","792.80","807.00","821.00","788.85","10.84M","3.70%"
"21-12-2023","764.50","752.85","768.85","746.30","2.87M","0.43%"
"20-12-2023","761.25","798.00","809.50","755.10","2.90M","-4.13%"
"19-12-2023","794.05","803.25","806.70","792.00","1.40M","-0.95%"
"18-12-2023","801.65","798.00","810.90","793.45","2.17M","0.69%"
"15-12-2023","796.15","816.00","818.90","792.00","2.96M","-2.34%"
"14-12-2023","815.25","811.00","820.00","807.20","4.01M","1.27%"
"13-12-2023","805.05","795.50","810.75","795.50","5.97M","1.68%"
"12-12-2023","791.75","770.00","799.00","770.00","5.82M","2.70%"
"11-12-2023","770.95","775.00","783.65","768.00","2.16M","-0.19%"
"08-12-2023","772.45","790.00","803.40","770.00","6.93M","-1.66%"
"07-12-2023","785.45","747.90","800.00","736.90","15.60M","5.29%"
"06-12-2023","746.00","719.95","750.80","714.00","9.60M","4.47%"
"05-12-2023","714.05","720.00","726.90","702.60","5.08M","-0.69%"
"04-12-2023","719.00","680.00","727.70","680.00","13.41M","7.17%"
"01-12-2023","670.90","685.00","687.40","667.15","1.62M","-1.27%"
"30-11-2023","679.50","682.00","699.00","677.00","4.31M","-0.21%"
"29-11-2023","680.90","677.00","692.00","672.05","3.50M","0.98%"
"28-11-2023","674.30","681.00","694.50","671.10","8.03M","-0.49%"
"24-11-2023","677.65","620.95","682.00","620.55","19.00M","9.71%"
"23-11-2023","617.70","609.25","628.00","608.00","736.05K","1.47%"
"22-11-2023","608.75","611.00","613.15","607.70","600.95K","-0.35%"
"21-11-2023","610.90","613.00","615.70","610.00","718.57K","-0.18%"
"20-11-2023","612.00","614.65","615.80","609.95","502.41K","-0.43%"
"17-11-2023","614.65","609.30","618.80","608.75","1.18M","0.88%"
"16-11-2023","609.30","607.85","612.90","604.25","1.37M","0.41%"
"15-11-2023","606.80","607.20","611.00","606.10","840.60K","0.21%"
"13-11-2023","605.55","605.00","606.50","598.25","1.08M","-0.38%"
"12-11-2023","607.85","609.50","610.00","607.15","453.71K","-0.39%"
"10-11-2023","610.25","614.25","619.60","608.10","671.91K","-0.74%"
"09-11-2023","614.80","614.00","617.20","613.40","393.63K","0.24%"
"08-11-2023","613.35","612.00","615.55","611.00","744.28K","0.42%"
"07-11-2023","610.80","612.00","613.90","610.15","453.74K","-0.10%"
"06-11-2023","611.40","609.90","613.90","609.50","580.13K","0.55%"
"03-11-2023","608.05","608.00","610.30","607.00","418.85K","0.30%"
"02-11-2023","606.25","603.80","609.05","602.30","741.95K","1.04%"
"01-11-2023","600.00","603.85","607.85","599.00","549.72K","-0.37%"
"31-10-2023","602.25","606.50","609.55","600.20","536.47K","-0.32%"
"30-10-2023","604.20","606.60","609.15","602.65","465.62K","-0.40%"
"27-10-2023","606.65","608.00","612.75","606.10","617.53K","0.27%"
"26-10-2023","605.00","609.85","612.50","597.35","1.08M","-0.99%"
"25-10-2023","611.05","620.00","623.60","608.55","1.09M","-1.04%"
"23-10-2023","617.45","634.95","636.70","615.15","1.11M","-2.76%"
"20-10-2023","634.95","634.45","637.80","633.80","654.22K","0.04%"
"19-10-2023","634.70","634.50","641.00","632.60","657.46K","-0.30%"
"18-10-2023","636.60","649.20","651.00","634.50","875.56K","-1.94%"
"17-10-2023","649.20","639.35","651.85","639.25","1.10M","1.89%"
"16-10-2023","637.15","634.65","640.70","634.65","1.14M","0.39%"
"13-10-2023","634.65","636.00","639.00","634.00","615.66K","-0.42%"
"12-10-2023","637.30","638.00","644.20","636.20","1.33M","-0.01%"
"11-10-2023","637.35","638.10","642.00","636.60","653.92K","0.29%"
"10-10-2023","635.50","635.35","640.95","634.70","481.42K","0.03%"
"09-10-2023","635.30","639.20","639.25","630.10","718.56K","-1.40%"
"06-10-2023","644.35","638.05","646.00","638.05","626.62K","1.03%"
"05-10-2023","637.75","639.10","642.00","636.50","396.16K","0.05%"
"04-10-2023","637.45","643.00","644.00","634.05","694.55K","-1.22%"
"03-10-2023","645.35","648.10","649.55","644.50","470.22K","-0.68%"
"29-09-2023","649.75","650.30","652.85","646.85","873.34K","-0.08%"
"28-09-2023","650.30","646.00","652.00","643.05","923.77K","0.83%"
"27-09-2023","644.95","645.00","649.85","644.00","531.46K","0.00%"
"26-09-2023","644.95","647.85","649.85","644.00","414.74K","-0.26%"
"25-09-2023","646.65","650.00","653.00","645.50","651.99K","-0.71%"
"22-09-2023","651.30","655.95","659.80","649.00","695.54K","-0.50%"
"21-09-2023","654.55","655.45","659.55","654.00","652.80K","-0.17%"
"20-09-2023","655.65","660.00","665.85","653.10","1.07M","-1.21%"
"18-09-2023","663.70","667.50","671.80","661.70","732.80K","-0.57%"
"15-09-2023","667.50","662.55","671.30","658.60","1.74M","1.01%"
"14-09-2023","660.80","662.95","666.00","659.40","847.93K","0.23%"
"13-09-2023","659.30","660.05","666.95","654.55","890.10K","-0.05%"
"12-09-2023","659.65","683.40","683.40","658.45","1.59M","-2.86%"
"11-09-2023","679.05","677.65","684.90","675.95","1.59M","0.73%"
"08-09-2023","674.15","684.00","684.80","673.20","1.58M","-0.29%"
"07-09-2023","676.10","680.20","686.80","674.60","1.68M","-0.28%"
"06-09-2023","678.00","661.85","691.00","661.15","5.68M","2.73%"
"05-09-2023","660.00","660.00","669.05","659.10","1.88M","0.21%"
"04-09-2023","658.60","647.00","664.00","647.00","2.49M","1.99%"
"01-09-2023","645.75","645.30","649.40","645.05","793.49K","0.07%"
"31-08-2023","645.30","651.35","655.45","643.05","710.41K","-0.88%"
"30-08-2023","651.05","654.00","655.85","650.25","574.59K","-0.13%"
"29-08-2023","651.90","655.20","660.50","650.50","489.63K","-0.50%"
"28-08-2023","655.20","649.75","657.45","649.15","731.46K","1.06%"
"25-08-2023","648.35","654.00","657.80","645.00","698.91K","-1.09%"
"24-08-2023","655.50","660.65","666.15","654.00","606.67K","-0.48%"
"23-08-2023","658.65","665.70","667.90","658.00","813.34K","-0.79%"
"22-08-2023","663.90","653.80","667.05","652.15","1.79M","1.80%"
"21-08-2023","652.15","651.10","655.85","650.50","566.99K","0.21%"
"18-08-2023","650.80","659.40","661.00","650.00","752.48K","-1.34%"
"17-08-2023","659.65","650.45","662.00","650.00","1.19M","1.60%"
"16-08-2023","649.25","654.50","654.50","648.35","701.54K","-1.00%"
"14-08-2023","655.80","660.00","661.35","648.05","1.22M","-0.61%"
"11-08-2023","659.85","666.00","679.00","655.10","5.25M","2.83%"
"10-08-2023","641.70","645.50","649.00","639.70","634.42K","-0.35%"
"09-08-2023","643.95","645.30","647.00","641.00","672.75K","0.05%"
"08-08-2023","643.65","655.95","659.15","640.55","1.16M","-1.82%"
"07-08-2023","655.55","659.10","664.90","653.05","1.11M","-0.45%"
"04-08-2023","658.50","646.15","665.00","646.15","2.59M","2.16%"
"03-08-2023","644.55","641.30","648.95","641.00","1.01M","0.51%"
"02-08-2023","641.25","648.00","659.75","634.00","2.57M","-0.93%"
"01-08-2023","647.25","644.00","650.70","640.00","1.99M","1.14%"
"31-07-2023","639.95","627.00","641.40","627.00","1.47M","2.11%"
"28-07-2023","626.75","630.00","633.45","624.50","646.00K","-0.56%"
"27-07-2023","630.25","627.90","635.30","627.90","705.15K","0.37%"
"26-07-2023","627.95","624.60","630.60","623.80","651.95K","0.79%"
"25-07-2023","623.05","626.75","630.80","621.05","671.85K","-0.57%"
"24-07-2023","626.65","635.75","640.00","625.00","927.51K","-1.43%"
"21-07-2023","635.75","626.75","642.90","623.50","2.02M","1.19%"
"20-07-2023","628.25","621.50","629.45","619.05","1.17M","1.27%"
"19-07-2023","620.35","621.90","623.40","619.50","501.95K","-0.06%"
