"Date","Price","Open","High","Low","Vol.","Change %"
"10-10-2019","125.50","125.85","127.10","125.10","6.17M","-0.28%"
"09-10-2019","125.85","126.45","127.15","123.95","15.31M","-0.55%"
"07-10-2019","126.55","129.55","129.75","125.40","9.19M","-2.32%"
"04-10-2019","129.55","129.95","132.75","127.30","20.14M","1.13%"
"03-10-2019","128.10","128.20","129.85","125.40","7.08M","-0.08%"
"01-10-2019","128.20","131.50","133.35","126.75","10.26M","-2.73%"
"30-09-2019","131.80","131.10","132.90","128.55","11.63M","0.23%"
"27-09-2019","131.50","135.90","136.10","130.45","11.36M","-4.05%"
"26-09-2019","137.05","131.80","138.05","131.20","19.76M","4.26%"
"25-09-2019","131.45","132.00","133.65","130.70","5.82M","-1.54%"
"24-09-2019","133.50","136.25","139.80","132.80","16.01M","-2.05%"
"23-09-2019","136.30","137.45","140.85","134.95","17.69M","2.02%"
"20-09-2019","133.60","124.40","134.95","121.60","30.27M","7.48%"
"19-09-2019","124.30","127.00","127.25","123.65","8.68M","-2.13%"
"18-09-2019","127.00","129.70","129.95","125.95","12.24M","-2.08%"
"17-09-2019","129.70","130.75","132.00","129.05","11.88M","-0.77%"
"16-09-2019","130.70","130.95","133.25","128.50","18.22M","1.44%"
"13-09-2019","128.85","126.25","129.30","125.35","13.25M","2.34%"
"12-09-2019","125.90","126.25","128.35","125.25","8.66M","0.12%"
"11-09-2019","125.75","129.20","130.90","125.15","11.40M","-2.82%"
"09-09-2019","129.40","127.30","129.95","126.00","9.45M","1.13%"
"06-09-2019","127.95","126.40","128.55","124.50","15.76M","2.24%"
"05-09-2019","125.15","119.45","129.90","119.45","32.23M","5.17%"
"04-09-2019","119.00","117.50","119.40","115.55","8.87M","1.58%"
"03-09-2019","117.15","120.50","120.50","116.50","8.24M","-3.34%"
"30-08-2019","121.20","123.50","125.75","119.50","9.91M","-1.66%"
"29-08-2019","123.25","120.00","124.25","119.50","30.78M","1.69%"
"28-08-2019","121.20","125.05","125.95","120.40","11.76M","-3.50%"
"27-08-2019","125.60","124.10","126.40","123.15","18.83M","1.49%"
"26-08-2019","123.75","124.00","125.05","119.60","11.06M","1.23%"
"23-08-2019","122.25","116.35","123.45","115.75","10.01M","4.53%"
"22-08-2019","116.95","121.20","121.50","116.20","8.87M","-3.51%"
"21-08-2019","121.20","125.00","125.55","119.65","9.77M","-3.08%"
"20-08-2019","125.05","126.60","126.85","124.35","6.21M","-0.99%"
"19-08-2019","126.30","128.00","128.50","126.05","5.70M","-1.25%"
"16-08-2019","127.90","127.70","129.10","126.40","12.02M","0.83%"
"14-08-2019","126.85","129.00","129.80","125.75","14.45M","-0.70%"
"13-08-2019","127.75","130.95","133.50","125.50","12.94M","-2.44%"
"09-08-2019","130.95","131.65","132.40","129.65","8.85M","0.08%"
"08-08-2019","130.85","130.50","132.70","127.90","10.16M","0.27%"
"07-08-2019","130.50","131.45","131.85","128.40","13.08M","-0.72%"
"06-08-2019","131.45","130.85","132.50","129.35","11.77M","0.11%"
"05-08-2019","131.30","132.80","132.90","130.10","9.55M","-2.27%"
"02-08-2019","134.35","136.00","136.35","132.75","9.91M","-1.86%"
"01-08-2019","136.90","138.50","139.75","135.10","9.11M","-1.40%"
"31-07-2019","138.85","137.70","139.70","136.25","9.86M","0.07%"
"30-07-2019","138.75","141.40","141.80","138.10","11.94M","-1.14%"
"29-07-2019","140.35","142.00","142.40","138.35","19.16M","-1.09%"
"26-07-2019","141.90","144.40","144.40","141.40","10.06M","-1.36%"
"25-07-2019","143.85","144.30","144.80","141.40","28.00M","0.17%"
"24-07-2019","143.60","145.40","145.85","142.90","9.20M","-0.69%"
"23-07-2019","144.60","146.50","147.75","144.15","5.52M","-1.40%"
"22-07-2019","146.65","144.00","147.40","140.65","12.08M","1.91%"
"19-07-2019","143.90","144.50","145.80","140.40","25.66M","0.35%"
"18-07-2019","143.40","149.95","150.80","143.05","15.97M","-4.34%"
"17-07-2019","149.90","152.40","153.65","149.00","8.05M","-1.54%"
"16-07-2019","152.25","151.00","154.40","150.70","12.87M","1.03%"
"15-07-2019","150.70","150.00","151.70","148.80","8.47M","0.67%"
"12-07-2019","149.70","153.00","153.35","148.00","13.02M","-2.22%"
"11-07-2019","153.10","153.00","154.10","152.00","6.58M","0.96%"
"10-07-2019","151.65","153.05","154.40","149.65","5.31M","-1.14%"
"09-07-2019","153.40","152.40","155.45","150.65","15.03M","0.66%"
"08-07-2019","152.40","161.45","161.50","151.05","10.27M","-5.63%"
"05-07-2019","161.50","167.10","168.05","160.00","14.51M","-3.35%"
"04-07-2019","167.10","166.40","168.90","166.10","8.83M","0.48%"
"03-07-2019","166.30","165.80","167.95","163.50","8.25M","0.39%"
"02-07-2019","165.65","163.00","166.25","161.50","10.98M","2.89%"
"01-07-2019","161.00","168.20","170.40","159.25","15.16M","-4.02%"
"28-06-2019","167.75","170.30","171.30","166.65","5.33M","-1.67%"
"27-06-2019","170.60","167.55","171.80","167.25","36.74M","1.82%"
"26-06-2019","167.55","166.10","169.15","166.10","5.98M","0.81%"
"25-06-2019","166.20","165.50","168.45","165.50","6.70M","0.61%"
"24-06-2019","165.20","171.15","171.85","164.85","6.59M","-3.36%"
"21-06-2019","170.95","171.75","173.45","169.80","11.40M","-0.61%"
"20-06-2019","172.00","166.30","172.75","166.30","5.79M","2.78%"
"19-06-2019","167.35","166.80","169.10","164.60","4.63M","0.72%"
"18-06-2019","166.15","164.00","166.95","163.25","5.81M","1.06%"
"17-06-2019","164.40","169.50","169.95","162.95","4.60M","-2.89%"
"14-06-2019","169.30","168.95","171.00","168.45","7.15M","0.21%"
"13-06-2019","168.95","168.80","170.20","167.00","6.68M","-1.11%"
"12-06-2019","170.85","168.05","171.45","166.00","9.48M","0.95%"
"11-06-2019","169.25","164.85","170.35","164.85","11.28M","2.79%"
"10-06-2019","164.65","168.10","169.00","163.20","10.87M","-1.70%"
"07-06-2019","167.50","169.60","170.10","166.55","5.05M","-1.12%"
"06-06-2019","169.40","170.50","172.10","168.85","14.15M","-0.70%"
"04-06-2019","170.60","172.90","173.50","170.05","8.58M","-0.90%"
"03-06-2019","172.15","173.00","173.20","167.50","17.76M","0.12%"
"31-05-2019","171.95","168.00","173.95","166.55","17.11M","1.48%"
"30-05-2019","169.45","172.00","172.00","167.55","21.95M","-1.22%"
"29-05-2019","171.55","173.90","174.65","170.35","7.21M","-2.14%"
"28-05-2019","175.30","173.15","176.40","171.60","16.63M","0.95%"
"27-05-2019","173.65","174.00","175.20","172.55","7.46M","-0.43%"
"24-05-2019","174.40","174.00","175.90","168.80","9.26M","0.14%"
"23-05-2019","174.15","178.50","178.90","173.00","9.25M","-1.61%"
"22-05-2019","177.00","174.85","178.00","174.15","10.35M","1.29%"
"21-05-2019","174.75","175.10","176.50","173.80","7.14M","-0.71%"
"20-05-2019","176.00","170.00","176.60","169.10","7.10M","5.17%"
"17-05-2019","167.35","166.50","168.00","162.10","5.53M","0.84%"
"16-05-2019","165.95","163.40","166.90","162.00","5.20M","1.97%"
"15-05-2019","162.75","164.60","165.20","161.80","5.41M","-0.85%"
"14-05-2019","164.15","162.00","165.40","160.85","7.27M","0.03%"
"13-05-2019","164.10","167.20","167.90","163.00","7.79M","-1.32%"
"10-05-2019","166.30","168.40","169.40","165.70","6.20M","-1.83%"
"09-05-2019","169.40","167.40","170.10","167.40","6.87M","0.30%"
"08-05-2019","168.90","171.40","171.40","167.75","8.60M","-1.63%"
"07-05-2019","171.70","170.40","172.50","168.60","9.04M","0.91%"
