"Date","Price","Open","High","Low","Vol.","Change %"
"17-07-2018","98.34","96.03","100.69","95.43","19.64M","3.52%"
"16-07-2018","95.00","93.15","95.89","91.87","18.22M","1.48%"
"13-07-2018","93.61","88.63","94.00","87.00","26.19M","5.91%"
"12-07-2018","88.39","88.49","89.95","86.25","8.28M","0.17%"
"11-07-2018","88.24","81.42","89.24","81.13","26.58M","8.76%"
"10-07-2018","81.13","80.35","82.02","79.71","5.61M","2.19%"
"09-07-2018","79.39","79.28","80.60","77.29","6.00M","0.63%"
"06-07-2018","78.89","74.48","80.14","73.06","12.42M","4.77%"
"05-07-2018","75.30","76.83","76.83","74.34","4.20M","-1.67%"
"04-07-2018","76.58","75.59","77.33","73.77","7.08M","1.36%"
"03-07-2018","75.55","74.38","76.76","72.96","7.56M","1.14%"
"02-07-2018","74.70","80.21","80.88","71.71","14.16M","-7.16%"
"29-06-2018","80.46","78.29","81.20","78.29","6.27M","3.47%"
"28-06-2018","77.76","80.71","82.24","77.29","8.74M","-4.99%"
"27-06-2018","81.84","91.02","91.02","80.00","11.67M","-10.88%"
"26-06-2018","91.83","89.03","93.15","89.03","5.57M","1.68%"
"25-06-2018","90.31","92.44","93.22","90.09","2.76M","-2.57%"
"22-06-2018","92.69","92.30","93.15","90.70","4.12M","0.39%"
"21-06-2018","92.33","93.65","94.36","91.37","3.63M","-1.44%"
"20-06-2018","93.68","91.73","94.11","91.66","4.90M","1.42%"
"19-06-2018","92.37","94.29","96.39","91.66","5.59M","-3.31%"
"18-06-2018","95.53","94.50","96.71","92.76","8.42M","1.43%"
"15-06-2018","94.18","95.99","97.56","93.43","8.92M","-1.12%"
"14-06-2018","95.25","91.37","95.89","90.45","9.89M","3.72%"
"13-06-2018","91.83","91.41","94.32","91.23","6.68M","1.17%"
"12-06-2018","90.77","90.52","91.66","89.70","2.26M","-0.46%"
"11-06-2018","91.19","90.80","94.47","90.23","6.56M","1.54%"
"08-06-2018","89.81","88.71","90.45","87.14","5.34M","0.72%"
"07-06-2018","89.17","84.08","91.16","84.08","11.00M","6.05%"
"06-06-2018","84.08","82.13","85.08","81.38","4.01M","2.46%"
"05-06-2018","82.06","82.48","83.41","80.39","3.16M","-0.73%"
"04-06-2018","82.66","85.29","86.04","80.81","5.15M","-2.76%"
"01-06-2018","85.01","86.04","86.89","82.16","6.24M","-1.20%"
"31-05-2018","86.04","88.17","88.35","85.51","4.58M","-1.95%"
"30-05-2018","87.75","86.82","89.03","86.39","2.13M","-0.24%"
"29-05-2018","87.96","91.02","91.98","87.28","4.09M","-4.59%"
"28-05-2018","92.19","88.10","93.51","88.10","5.01M","3.89%"
"25-05-2018","88.74","84.65","89.52","83.94","5.48M","4.75%"
"24-05-2018","84.72","83.91","85.68","82.24","4.37M","1.49%"
"23-05-2018","83.48","86.75","87.07","83.05","2.56M","-3.97%"
"22-05-2018","86.93","85.26","87.82","84.08","3.70M","3.43%"
"21-05-2018","84.05","84.62","85.97","82.48","3.20M","-0.33%"
"18-05-2018","84.33","88.03","88.17","83.59","4.13M","-3.90%"
"17-05-2018","87.75","88.46","89.31","86.61","3.16M","0.25%"
"16-05-2018","87.53","87.46","88.74","85.79","4.01M","-0.16%"
"15-05-2018","87.67","88.17","92.05","86.25","6.75M","-0.57%"
"14-05-2018","88.17","90.91","91.02","86.47","5.04M","-2.97%"
"11-05-2018","90.87","90.70","92.01","87.75","5.94M","0.90%"
"10-05-2018","90.06","92.37","92.94","89.38","4.82M","-1.85%"
"09-05-2018","91.76","92.72","93.47","91.05","3.57M","-1.83%"
"08-05-2018","93.47","91.19","94.93","89.45","4.63M","3.02%"
"07-05-2018","90.73","90.38","92.37","88.78","12.20M","0.79%"
"04-05-2018","90.02","90.09","94.18","89.35","12.87M","0.16%"
"03-05-2018","89.88","92.44","92.79","87.67","12.87M","-2.31%"
"02-05-2018","92.01","99.80","100.62","88.31","8.36M","-7.64%"
"30-04-2018","99.62","101.22","102.68","98.55","2.55M","-1.20%"
"27-04-2018","100.83","100.23","105.66","99.73","7.56M","0.89%"
"26-04-2018","99.94","98.13","100.79","96.71","2.83M","2.18%"
"25-04-2018","97.81","98.13","99.19","97.17","2.74M","-0.25%"
"24-04-2018","98.06","99.94","100.47","97.31","3.62M","-1.32%"
"23-04-2018","99.37","98.84","100.97","97.84","4.47M","1.49%"
"20-04-2018","97.91","100.26","100.26","96.71","3.93M","-2.79%"
"19-04-2018","100.72","96.35","101.19","95.99","6.41M","3.58%"
"18-04-2018","97.24","100.26","100.26","96.49","3.30M","-1.97%"
"17-04-2018","99.19","100.58","101.65","97.99","3.53M","-0.89%"
"16-04-2018","100.08","98.63","100.90","97.42","5.08M","0.97%"
"13-04-2018","99.12","99.83","101.68","97.84","11.99M","2.42%"
"12-04-2018","96.78","102.82","104.03","95.75","7.77M","-5.85%"
"11-04-2018","102.79","105.27","105.77","101.40","5.13M","-2.16%"
"10-04-2018","105.06","105.59","107.34","104.31","4.95M","0.41%"
"09-04-2018","104.63","106.80","108.08","103.57","5.15M","-1.74%"
"06-04-2018","106.48","105.42","109.97","105.02","10.62M","1.28%"
"05-04-2018","105.13","94.57","108.76","89.77","27.50M","9.77%"
"04-04-2018","95.77","102.73","105.23","93.02","33.35M","-6.75%"
"03-04-2018","102.70","100.07","103.27","99.00","11.50M","0.93%"
"02-04-2018","101.75","99.47","102.73","95.62","9.99M","2.88%"
"28-03-2018","98.90","100.48","102.38","97.83","11.70M","-2.20%"
"27-03-2018","101.12","104.91","106.05","100.30","12.02M","-2.35%"
"26-03-2018","103.55","96.44","105.13","95.33","12.48M","7.41%"
"23-03-2018","96.41","98.02","98.78","94.03","9.94M","-4.38%"
"22-03-2018","100.83","102.70","103.62","100.26","6.17M","-1.70%"
"21-03-2018","102.57","102.29","105.07","101.91","7.75M","0.78%"
"20-03-2018","101.78","100.52","103.33","100.11","9.40M","0.22%"
"19-03-2018","101.56","101.18","102.45","97.80","11.66M","0.06%"
"16-03-2018","101.50","105.92","106.52","100.64","12.41M","-3.92%"
"15-03-2018","105.64","103.39","107.79","103.20","13.20M","2.02%"
"14-03-2018","103.55","99.16","104.47","99.00","13.33M","2.50%"
"13-03-2018","101.02","102.48","104.03","99.28","15.16M","-1.54%"
"12-03-2018","102.60","100.20","103.96","94.86","20.09M","3.94%"
"09-03-2018","98.71","106.84","107.82","97.80","17.09M","-7.61%"
"08-03-2018","106.84","110.03","112.18","101.18","19.37M","-1.89%"
"07-03-2018","108.90","115.66","117.27","107.00","21.74M","-7.52%"
"06-03-2018","117.75","128.06","128.59","113.89","8.06M","-7.31%"
"05-03-2018","127.04","125.84","128.18","124.42","3.89M","0.87%"
"01-03-2018","125.94","128.72","130.71","125.34","3.60M","-2.16%"
"28-02-2018","128.72","129.61","131.50","128.06","3.88M","-1.69%"
"27-02-2018","130.93","130.27","132.70","127.23","5.99M","0.70%"
"26-02-2018","130.02","129.64","131.44","128.69","2.92M","0.61%"
"23-02-2018","129.23","129.32","130.11","127.42","5.01M","0.52%"
"22-02-2018","128.56","123.95","129.29","122.55","8.96M","2.99%"
"21-02-2018","124.83","126.03","126.79","123.50","4.15M","-0.30%"
"20-02-2018","125.21","127.74","128.72","123.31","6.33M","-2.42%"
"19-02-2018","128.31","129.64","131.19","126.79","4.87M","-2.36%"
"16-02-2018","131.41","136.47","138.14","129.51","5.46M","-3.23%"
"15-02-2018","135.80","139.82","140.80","133.21","4.97M","-2.15%"
"14-02-2018","138.78","138.17","141.34","137.07","6.92M","1.02%"
"12-02-2018","137.38","133.56","138.68","133.56","7.27M","3.40%"
"09-02-2018","132.86","126.48","133.97","124.99","6.06M","2.74%"
"08-02-2018","129.32","125.37","130.36","124.52","4.44M","3.94%"
"07-02-2018","124.42","126.19","128.21","123.38","3.98M","0.74%"
"06-02-2018","123.50","116.99","125.34","115.54","5.92M","-2.09%"
"05-02-2018","126.13","117.05","127.11","116.17","6.44M","1.14%"
"02-02-2018","124.71","134.70","134.70","123.38","6.95M","-7.85%"
"01-02-2018","135.33","134.70","137.26","128.82","4.91M","0.38%"
"31-01-2018","134.82","132.77","138.33","132.26","7.73M","0.90%"
"30-01-2018","133.62","133.43","135.04","131.22","4.29M","-0.96%"
"29-01-2018","134.92","136.34","139.44","133.18","7.97M","-0.49%"
"25-01-2018","135.58","129.64","136.44","127.61","13.23M","4.33%"
"24-01-2018","129.95","129.19","131.25","126.48","7.81M","0.53%"
"23-01-2018","129.26","126.10","129.80","124.01","7.56M","2.77%"
"22-01-2018","125.78","125.21","127.96","123.95","5.74M","-0.40%"
"19-01-2018","126.29","123.47","127.11","119.23","14.03M","2.28%"
"18-01-2018","123.47","130.27","131.22","119.33","13.24M","-4.55%"
"17-01-2018","129.35","122.81","130.08","118.82","9.47M","5.11%"
"16-01-2018","123.06","125.65","125.91","119.01","7.33M","-1.82%"
"15-01-2018","125.34","127.11","127.87","124.77","2.97M","-0.87%"
"12-01-2018","126.44","127.74","128.85","122.84","5.22M","-0.87%"
"11-01-2018","127.55","125.21","128.82","123.66","5.58M","1.46%"
"10-01-2018","125.72","124.01","128.91","123.95","11.67M","1.49%"
"09-01-2018","123.88","125.21","125.81","122.74","4.72M","-0.28%"
"08-01-2018","124.23","121.80","127.11","121.61","8.25M","1.71%"
"05-01-2018","122.14","116.86","122.87","115.35","11.52M","5.37%"
"04-01-2018","115.91","111.30","117.12","110.13","12.41M","4.02%"
"03-01-2018","111.43","103.65","113.99","103.65","21.27M","7.51%"
"02-01-2018","103.65","105.04","105.86","102.54","2.71M","-1.30%"
"01-01-2018","105.01","104.85","107.41","104.34","4.22M","-0.18%"
"29-12-2017","105.20","104.34","106.40","103.65","4.27M","0.67%"
"28-12-2017","104.50","104.97","105.73","103.39","3.75M","-0.42%"
"27-12-2017","104.94","103.08","107.09","102.70","9.08M","1.69%"
"26-12-2017","103.20","103.08","104.47","101.78","2.93M","0.18%"
"22-12-2017","103.01","103.05","104.94","101.88","4.60M","0.18%"
"21-12-2017","102.82","101.81","104.31","101.34","5.53M","1.02%"
"20-12-2017","101.78","101.18","103.11","99.73","6.21M","0.35%"
"19-12-2017","101.43","101.12","102.26","98.56","8.09M","0.28%"
"18-12-2017","101.15","93.59","105.26","88.34","36.26M","3.06%"
"15-12-2017","98.15","97.99","98.52","95.30","9.64M","4.48%"
"14-12-2017","93.94","92.96","95.05","90.34","4.72M","0.71%"
"13-12-2017","93.28","94.86","97.01","92.45","7.72M","-3.31%"
"12-12-2017","96.47","97.32","98.21","94.26","7.66M","-0.48%"
"11-12-2017","96.94","96.37","97.54","94.67","4.55M","1.49%"
"08-12-2017","95.52","94.35","96.47","93.97","5.25M","2.37%"
"07-12-2017","93.31","90.24","94.19","89.86","3.35M","3.72%"
"06-12-2017","89.96","90.87","93.21","89.36","3.85M","-2.40%"
"05-12-2017","92.17","90.21","92.83","88.25","4.72M","2.21%"
"04-12-2017","90.18","90.30","92.20","83.32","6.97M","0.18%"
"01-12-2017","90.02","92.96","95.71","88.56","5.27M","-2.90%"
